BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202403,2,1631,202403,2,1631,189951,1167753,GEORGIA,13,2024,March,Hail,C,275,THOMAS,TAE,02-MAR-24 16:31:00,EST-5,02-MAR-24 16:31:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1.91,WNW,MERRILLVILLE,1.91,WNW,MERRILLVILLE,30.95,-83.9,30.95,-83.9,A few thunderstorms occurred across southwest Georgia with one storm producing penny sized hail in Thomas county.,,CSV
202405,8,2210,202405,8,2212,190117,1184271,GEORGIA,13,2024,May,Thunderstorm Wind,C,295,WALKER,FFC,08-MAY-24 22:10:00,EST-5,08-MAY-24 22:12:00,0,0,0,0,3.00K,,Emergency Manager,56.00,EG,,,,,,,,,,1.84,ENE,LAKE HOWARD,1.84,ENE,LAKE HOWARD,34.76,-85.22,34.76,-85.22,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",EM reports several trees down between Ringgold Rd and hwy 95 and between Clyde Byrd Rd and Cordell Rd.,CSV
202405,8,2115,202405,8,2116,190117,1184008,GEORGIA,13,2024,May,Hail,C,83,DADE,FFC,08-MAY-24 21:15:00,EST-5,08-MAY-24 21:16:00,0,0,0,0,,,Emergency Manager,1.50,,,,,,,,,,,1.39,SSE,CEDAR HILL,1.39,SSE,CEDAR HILL,34.7831,-85.5168,34.7831,-85.5168,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Report of 1.5 inch hail near Daniel Trace Dr off of South Sunset Dr.,CSV
202408,18,2151,202408,18,2151,195762,1212247,GEORGIA,13,2024,August,Thunderstorm Wind,C,51,CHATHAM,CHS,18-AUG-24 21:51:00,EST-5,18-AUG-24 21:51:00,0,0,0,0,,,Mesonet,56.00,MG,,,,,,,,,,.69,S,SAVANNAH BEACH,.69,S,SAVANNAH BEACH,31.99,-80.85,31.99,-80.85,"Strong instability, moderate levels of downdraft CAPE, ample bulk shear and a passing mid-level shortwave led to an environment supportive of strong/severe thunderstorms upstream, before activity entered Southeast Georgia with a cold front during evening hours.",The Weatherflow site at Tybee South (XTYE) measured a 65 mph wind gust.,CSV
202408,18,2151,202408,18,2151,195762,1212254,GEORGIA,13,2024,August,Thunderstorm Wind,C,51,CHATHAM,CHS,18-AUG-24 21:51:00,EST-5,18-AUG-24 21:51:00,0,0,0,0,1.00K,,Public,45.00,EG,,,,,,,,,,1.38,N,SAVANNAH BEACH,1.38,N,SAVANNAH BEACH,32.02,-80.85,32.02,-80.85,"Strong instability, moderate levels of downdraft CAPE, ample bulk shear and a passing mid-level shortwave led to an environment supportive of strong/severe thunderstorms upstream, before activity entered Southeast Georgia with a cold front during evening hours.",A resident reported a large oak tree down on the 120 Block of Eagles Nest Drive.,CSV
202408,18,1945,202408,18,1945,195762,1212236,GEORGIA,13,2024,August,Thunderstorm Wind,C,251,SCREVEN,CHS,18-AUG-24 19:45:00,EST-5,18-AUG-24 19:45:00,0,0,0,0,,,911 Call Center,50.00,EG,,,,,,,,,,2.43,WSW,CAPITOLO,2.43,WSW,CAPITOLO,32.62,-81.64,32.62,-81.64,"Strong instability, moderate levels of downdraft CAPE, ample bulk shear and a passing mid-level shortwave led to an environment supportive of strong/severe thunderstorms upstream, before activity entered Southeast Georgia with a cold front during evening hours.",The Screven County 911 Call Center reported a tree down on Jarrell Pond Road near the intersection with Stoney Pond Road.,CSV
202405,23,1549,202405,23,1550,192262,1185873,GEORGIA,13,2024,May,Hail,C,129,GORDON,FFC,23-MAY-24 15:49:00,EST-5,23-MAY-24 15:50:00,0,0,0,0,,,Public,1.00,,,,,,,,,,,.9,SE,CALHOUN DAVID ARPT,.9,SE,CALHOUN DAVID ARPT,34.44,-84.92,34.44,-84.92,A strong thunderstorm developed in the late afternoon hours. The thunderstorm was able to produce heavy rainfall and 1 inch hail.,Quarter sized hail reported near the intersection of i-75 and hwy 53.,CSV
202405,25,826,202405,25,828,192263,1185880,GEORGIA,13,2024,May,Thunderstorm Wind,C,233,POLK,FFC,25-MAY-24 08:26:00,EST-5,25-MAY-24 08:28:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,2.53,W,FISH,2.53,W,FISH,34.0141,-85.3236,34.0141,-85.3236,A scattered line of thunderstorms moved through Central GA during the morning and early afternoon hours. A few imbedded thunderstorms became strong with gusty and damaging winds.,Tree down at the intersection of Prior Station Road and Edwards Road.,CSV
202405,25,928,202405,25,930,192263,1185881,GEORGIA,13,2024,May,Thunderstorm Wind,C,45,CARROLL,FFC,25-MAY-24 09:28:00,EST-5,25-MAY-24 09:30:00,0,0,0,0,3.00K,,Emergency Manager,48.00,EG,,,,,,,,,,0,N,CARROLLTON,0,N,CARROLLTON,33.58,-85.08,33.58,-85.08,A scattered line of thunderstorms moved through Central GA during the morning and early afternoon hours. A few imbedded thunderstorms became strong with gusty and damaging winds.,EM reports 3 trees down on roadways within the city limits of Carrollton.,CSV
202405,25,955,202405,25,957,192263,1185882,GEORGIA,13,2024,May,Thunderstorm Wind,C,139,HALL,FFC,25-MAY-24 09:55:00,EST-5,25-MAY-24 09:57:00,0,0,0,0,2.00K,,Emergency Manager,43.00,EG,,,,,,,,,,3.68,ESE,ROBERTS XRDS,3.68,ESE,ROBERTS XRDS,34.1058,-83.8728,34.1058,-83.8728,A scattered line of thunderstorms moved through Central GA during the morning and early afternoon hours. A few imbedded thunderstorms became strong with gusty and damaging winds.,Intersection blocked by trees down at Thompson Mill Rd and Sprout Spring Rd.,CSV
202405,25,1004,202405,25,1006,192263,1185883,GEORGIA,13,2024,May,Thunderstorm Wind,C,157,JACKSON,FFC,25-MAY-24 10:04:00,EST-5,25-MAY-24 10:06:00,0,0,0,0,1.00K,,Public,39.00,EG,,,,,,,,,,.9,N,BRASELTON,.9,N,BRASELTON,34.1328,-83.7676,34.1328,-83.7676,A scattered line of thunderstorms moved through Central GA during the morning and early afternoon hours. A few imbedded thunderstorms became strong with gusty and damaging winds.,Tree down blocking the intersection of New Cut Road and highway 53.,CSV
202405,25,1020,202405,25,1022,192263,1185886,GEORGIA,13,2024,May,Thunderstorm Wind,C,297,WALTON,FFC,25-MAY-24 10:20:00,EST-5,25-MAY-24 10:22:00,0,0,0,0,1.00K,,Emergency Manager,48.00,EG,,,,,,,,,,.16,E,CAMPTON,.16,E,CAMPTON,33.8697,-83.7172,33.8697,-83.7172,A scattered line of thunderstorms moved through Central GA during the morning and early afternoon hours. A few imbedded thunderstorms became strong with gusty and damaging winds.,Tree down along Tom Odum Road NW and John Stowe Spur.,CSV
202405,27,350,202405,27,352,192264,1185918,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,27-MAY-24 03:50:00,EST-5,27-MAY-24 03:52:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.94,NNW,FIVE SPRINGS,1.94,NNW,FIVE SPRINGS,34.7271,-84.9787,34.7271,-84.9787,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",A tree was downed on s Dixie Hwy at Spring Hill Rd.,CSV
202405,27,340,202405,27,342,192264,1185919,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,27-MAY-24 03:40:00,EST-5,27-MAY-24 03:42:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,.91,SSE,TRICKUM,.91,SSE,TRICKUM,34.7682,-85.0731,34.7682,-85.0731,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",A tree was downed on Dunnagan Rd at Lafayette Rd.,CSV
202405,27,350,202405,27,352,192264,1185921,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,27-MAY-24 03:50:00,EST-5,27-MAY-24 03:52:00,0,0,0,0,1.00K,,Emergency Manager,48.00,EG,,,,,,,,,,.68,SW,GORDON SPGS,.68,SW,GORDON SPGS,34.8221,-84.9772,34.8221,-84.9772,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",A tree was downed on Ingle Dr at Chadwick Dr NW.,CSV
202405,27,355,202405,27,357,192264,1185942,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,27-MAY-24 03:55:00,EST-5,27-MAY-24 03:57:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.07,NNE,FIVE SPRINGS,2.07,NNE,FIVE SPRINGS,34.7281,-84.9574,34.7281,-84.9574,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",Power lines down on the 700 block of Cavender Rd SE.,CSV
202405,27,342,202405,27,344,192264,1185916,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,27-MAY-24 03:42:00,EST-5,27-MAY-24 03:44:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.07,WNW,ROCKY FACE,1.07,WNW,ROCKY FACE,34.8048,-85.048,34.8048,-85.048,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",A tree was downed on Fields Rd at Houston Valley Rd.,CSV
202408,4,1800,202408,6,1200,193981,1198842,GEORGIA,13,2024,August,Tropical Storm,Z,135,APPLING,JAX,04-AUG-24 18:00:00,EST-5,06-AUG-24 12:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Hurricane Debby made landfall as a Category 1 storm along the FL Big Bend coast during the early morning of August 5, 2024. Prior to landfall, outer convective bands produced tornadoes across portions of northeast Florida on August 4th. Widespread flooding moved inland with Debby across the Suwannee River Valley and inland Southeast Georgia where flash flooding and moderate to major river flooding occurred.","Appling County Emergency Management reported at least 6 dirt roads washed out by floodwaters, including Jim Sellers Road at the intersection of U.S. Highway 341, Zoar Road, and Hill Top Road. Over 130 road closures or roads inundated by floodwaters were reported throughout the county. A storm total rainfall of 14.7 inches was measured at the City of Baxley Water Treatment Plant as of 4 PM on August 6th. A large|earthen dam broke near Piney Bluff Road and drained an estimated millions of gallons of water leveling small trees and grass in a nearby field, almost inundating a nearby mobile home, flooding US HWY 1 with about 2.5 to 3 feet deep of floodwater, and then washed out Hill Top Road sweeping culverts into the woods. A property along Oak View Drive experienced 4-5 feet of flood water inundation from the dam break. This caused water inundation into a shed, damage to power tools, a golf cart and lawnmower. A large Oak tree fell across Hershel Tillman Road making it impassable.  On 8/6 at 1:35 am local time, the EM reported that US 1 North between Kate Mann Road and East River Road was closed due to water over the road.",CSV
202405,8,2205,202405,8,2206,190117,1184042,GEORGIA,13,2024,May,Thunderstorm Wind,C,295,WALKER,FFC,08-MAY-24 22:05:00,EST-5,08-MAY-24 22:06:00,0,0,0,0,1.00K,,Emergency Manager,1.00,EG,,,,,,,,,,2.54,S,POND SPG,2.54,S,POND SPG,34.7833,-85.3189,34.7833,-85.3189,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",EM reports tree down at Camp Rd and GA136 .,CSV
202405,27,340,202405,27,342,192264,1185917,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,27-MAY-24 03:40:00,EST-5,27-MAY-24 03:42:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,3.48,WSW,MILL CREEK,3.48,WSW,MILL CREEK,34.72,-85.11,34.72,-85.11,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",A tree was downed on Friendship Drive at Lafayette Rd.,CSV
