BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201707,13,2100,201707,14,15,119159,715805,PUERTO RICO,99,2017,July,Heavy Rain,C,103,NAGUABO,SJU,13-JUL-17 21:00:00,AST-4,14-JUL-17 00:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,5.93,WNW,NAGUABO,4.87,W,NAGUABO,18.2421,-65.8174,18.2255,-65.804,"A tropical wave interacting with an upper-level trough resulted in the development of showers and thunderstorms across the region. Due to the deep southeasterly wind flow, rounds of heavy showers affected Naguabo during the afternoon and evening hours.",Mudslide was reported along road PR-950 in sector Higuerillo in El Yunque.,CSV
201707,13,2100,201707,14,15,119159,715881,PUERTO RICO,99,2017,July,Flash Flood,C,103,NAGUABO,SJU,13-JUL-17 21:00:00,AST-4,14-JUL-17 00:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,4.01,W,NAGUABO,4.01,W,NAGUABO,18.2195,-65.7911,18.2202,-65.7846,"A tropical wave interacting with an upper-level trough resulted in the development of showers and thunderstorms across the region. Due to the deep southeasterly wind flow, rounds of heavy showers affected Naguabo during the afternoon and evening hours.",Two houses were reported flooded in the Urbanization of Rio Blanco.,CSV
201707,13,2100,201707,14,15,119159,715893,PUERTO RICO,99,2017,July,Heavy Rain,C,103,NAGUABO,SJU,13-JUL-17 21:00:00,AST-4,14-JUL-17 00:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,2.13,WNW,NAGUABO,2.17,WNW,NAGUABO,18.2354,-65.7582,18.2316,-65.7606,"A tropical wave interacting with an upper-level trough resulted in the development of showers and thunderstorms across the region. Due to the deep southeasterly wind flow, rounds of heavy showers affected Naguabo during the afternoon and evening hours.",Mudslide was reported along Road PR-970 in Sector Maizales.,CSV
201707,25,1515,201707,25,1745,119216,715886,PUERTO RICO,99,2017,July,Flood,C,67,HORMIGUEROS,SJU,25-JUL-17 15:15:00,AST-4,25-JUL-17 17:45:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1.1,WNW,HORMIGUEROS,1.09,NNW,HORMIGUEROS,18.1385,-67.1342,18.1376,-67.1251,Strong diurnal heating and local effects resulted the development of heavy showers and thunderstorms across interior and western PR.,The intersection of Roads PR-3344 and PR-309 reported impassable.,CSV
201707,13,2100,201707,14,15,119159,715627,PUERTO RICO,99,2017,July,Flash Flood,C,103,NAGUABO,SJU,13-JUL-17 21:00:00,AST-4,14-JUL-17 00:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,2.29,WNW,NAGUABO,2.22,NW,NAGUABO,18.2367,-65.7601,18.2373,-65.7562,"A tropical wave interacting with an upper-level trough resulted in the development of showers and thunderstorms across the region. Due to the deep southeasterly wind flow, rounds of heavy showers affected Naguabo during the afternoon and evening hours.",Road PR-970 in Maizales was reported impassable.,CSV
201711,18,1954,201711,18,2145,121702,728500,PUERTO RICO,99,2017,November,Flood,C,61,GUAYNABO,SJU,18-NOV-17 19:54:00,AST-4,18-NOV-17 21:45:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,6.44,NW,GUAYNABO,6.37,NW,GUAYNABO,18.3846,-66.1095,18.3832,-66.1046,A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.,PR-177 intersection with Martinez Nadal Expressway reported as flooded.,CSV
201711,7,2202,201711,7,2202,121700,728489,PUERTO RICO,99,2017,November,Flood,C,31,CAROLINA,SJU,07-NOV-17 22:02:00,AST-4,07-NOV-17 22:02:00,0,0,0,0,0.00K,0.00K,NWS Employee,,,Heavy Rain,,,,,,,,,4.55,NW,CAROLINA,3.27,NNW,CAROLINA,18.4225,-65.992,18.4292,-65.9818,An upper-level trough pattern in combination with a moist and unstable air mass combined to create favorable conditions for shower and thunderstorm activity across the area.,"Marginal along Balderioty, highway 26, flooded and impassable. Numerous vehicles stranded.",CSV
201711,7,2202,201711,7,2202,121700,728490,PUERTO RICO,99,2017,November,Flood,C,127,SAN JUAN,SJU,07-NOV-17 22:02:00,AST-4,07-NOV-17 22:02:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,3.41,NNW,SAN JUAN,4.72,N,SAN JUAN,18.4272,-66.0654,18.4322,-66.0558,An upper-level trough pattern in combination with a moist and unstable air mass combined to create favorable conditions for shower and thunderstorm activity across the area.,"Many roads in San Juan including Balderioty, Ponce de Leon flooded and impassable. Hospital flooded in Santurce.",CSV
201711,18,1841,201711,18,2015,121702,728493,PUERTO RICO,99,2017,November,Flash Flood,C,21,BAYAMON,SJU,18-NOV-17 18:41:00,AST-4,18-NOV-17 20:15:00,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,,,,,,3.96,NNE,BAYAMON,3.85,NE,BAYAMON,18.3988,-66.1382,18.3997,-66.1337,A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.,PR-2 in front of Condominio San Francisco flooded and impassable.,CSV
201711,18,1924,201711,18,2015,121702,728497,PUERTO RICO,99,2017,November,Flash Flood,C,33,CATANO,SJU,18-NOV-17 19:24:00,AST-4,18-NOV-17 20:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1.83,W,CATANO,1.9,W,CATANO,18.431,-66.1479,18.4311,-66.1476,A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.,"Houses reported flooded at Urbanization Las Vegas, Calle Gardenia.",CSV
201711,18,1954,201711,18,2145,121702,728498,PUERTO RICO,99,2017,November,Flood,C,61,GUAYNABO,SJU,18-NOV-17 19:54:00,AST-4,18-NOV-17 21:45:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,7.52,NW,GUAYNABO,7.37,NW,GUAYNABO,18.4116,-66.1058,18.4096,-66.1081,A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.,Kennedy avenue flooded in front of San Patricio Plaza.,CSV
201711,18,1954,201711,18,2145,121702,728499,PUERTO RICO,99,2017,November,Flash Flood,C,101,MOROVIS,SJU,18-NOV-17 19:54:00,AST-4,18-NOV-17 21:45:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1.76,S,MOROVIS,3.2,SE,MOROVIS,18.2949,-66.4154,18.3073,-66.4017,A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.,Impassable Road 155 from Morovis to Orocovis. Stream over the road.,CSV
201711,18,2054,201711,18,2145,121702,728599,PUERTO RICO,99,2017,November,Flash Flood,C,61,GUAYNABO,SJU,18-NOV-17 20:54:00,AST-4,18-NOV-17 21:45:00,0,0,0,0,200.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,7.24,NW,GUAYNABO,7.15,NW,GUAYNABO,18.4087,-66.1029,18.4087,-66.1041,A frontal boundary located near the area along with abundant moisture provided a favorable environment for shower and thunderstorm activity.,Vehicles were stranded and flooded in Parking lot at San Patricio Shopping mall.,CSV
201710,9,1325,201710,9,1325,121222,725755,PUERTO RICO,99,2017,October,Heavy Rain,C,1,ADJUNTAS,SJU,09-OCT-17 13:25:00,AST-4,09-OCT-17 13:25:00,0,0,0,0,10.00K,0.00K,Emergency Manager,,,,,,,,,,,,0,N,ADJUNTAS,1.47,N,ADJUNTAS,18.17,-66.75,18.1912,-66.7485,"An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.","Mudslide along rural road PR-5522 at Km 0.8 in Barrio Limani, Silla Calderon sector.",CSV
201710,6,1630,201710,6,1637,121172,725392,PUERTO RICO,99,2017,October,Funnel Cloud,C,127,SAN JUAN,SJU,06-OCT-17 16:30:00,AST-4,06-OCT-17 16:37:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,2.17,NNW,SAN JUAN,2.17,NNW,SAN JUAN,18.41,-66.06,18.41,-66.06,A trough pattern aloft with precipitable water values around two inches and under an east to southeast wind flow provided favorable weather conditions for showers and thunderstorm development across the region.,A funnel cloud spotted by a civilian. A video was also seen on Social Media and TV News Stations.,CSV
201710,16,1000,201710,16,1830,121191,725534,PUERTO RICO,99,2017,October,Flash Flood,C,41,CIDRA,SJU,16-OCT-17 10:00:00,AST-4,16-OCT-17 18:30:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1.01,WSW,CIDRA,1.56,WSW,CIDRA,18.1658,-66.1647,18.1664,-66.1586,"A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.","Bridge collapsed at Road 171, Barrio Arenas Sector Campobello, Los Robles street in Cidra. 15 families incommunicated due to the collapse of a bridge.",CSV
201710,16,1500,201710,16,1830,121191,725576,PUERTO RICO,99,2017,October,Flood,C,41,CIDRA,SJU,16-OCT-17 15:00:00,AST-4,16-OCT-17 18:30:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,.28,NW,CIDRA,.34,SE,CIDRA,18.173,-66.1528,18.1667,-66.1474,"A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.",Bridge on Road 734 collapsed over small creek near Cidra.,CSV
201710,8,1520,201710,8,1800,121222,725750,PUERTO RICO,99,2017,October,Flash Flood,C,143,VEGA ALTA,SJU,08-OCT-17 15:20:00,AST-4,08-OCT-17 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,.98,NW,VEGA ALTA,1.15,NNW,VEGA ALTA,18.4304,-66.3401,18.4261,-66.334,"An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",Roads 2 and 690 flooded in addition to the Machuchal Creek flooding nearby areas.,CSV
201710,8,1525,201710,8,1800,121222,725751,PUERTO RICO,99,2017,October,Flash Flood,C,91,MANATI,SJU,08-OCT-17 15:25:00,AST-4,08-OCT-17 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,3.63,WNW,MANATI,3.68,N,MANATI,18.437,-66.5323,18.4373,-66.4822,"An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",Road PR-2 impassable due to flood waters between Barceloneta and Manati.,CSV
201710,8,1818,201710,8,1845,121222,725752,PUERTO RICO,99,2017,October,Flash Flood,C,127,SAN JUAN,SJU,08-OCT-17 18:18:00,AST-4,08-OCT-17 18:45:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,5.16,NNW,SAN JUAN,5.06,NNW,SAN JUAN,18.4505,-66.0763,18.4492,-66.0739,"An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",Impassable roads across Avenida Fernandez Juncos and Roberto H. Todd street.,CSV
201710,7,1434,201710,7,1915,121177,725405,PUERTO RICO,99,2017,October,Flash Flood,C,141,UTUADO,SJU,07-OCT-17 14:34:00,AST-4,07-OCT-17 19:15:00,0,0,0,0,200.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,.45,SSE,UTUADO,2.31,NE,UTUADO,18.2641,-66.6969,18.2769,-66.6934,"An upper-level trough continued across the region with plenty of tropical moisture and saturated soils. As a result, showers and thunderstorms produced flash flooding and mudslides.","Flash flooding and mudslides were reported in Utuado. 10 houses in Urb. San Jose and the Utuado Hospital were flooded. Also, Road 10 from Utuado to Adjuntas was impassable due to a mudslide.",CSV
201710,15,1633,201710,15,1715,121191,725469,PUERTO RICO,99,2017,October,Flash Flood,C,89,LUQUILLO,SJU,15-OCT-17 16:33:00,AST-4,15-OCT-17 17:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,2.48,SE,LUQUILLO,2.31,ESE,LUQUILLO,18.3283,-65.6898,18.3393,-65.6901,"A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.",Road PR-984 at Barrio Juan Martin due to Rio Juan Martin out of its banks reported as flooded.,CSV
201710,15,1633,201710,16,115,121191,725467,PUERTO RICO,99,2017,October,Flood,C,57,GUAYAMA,SJU,15-OCT-17 16:33:00,AST-4,16-OCT-17 01:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,36.15,WSW,CEIBA,36.06,WSW,CEIBA,17.9991,-66.1131,18.0321,-66.1053,"A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.",Guamani River was reported out of its banks at PR-179. People were evacuated from their homes.,CSV
201710,15,1659,201710,16,115,121191,725531,PUERTO RICO,99,2017,October,Flash Flood,C,57,GUAYAMA,SJU,15-OCT-17 16:59:00,AST-4,16-OCT-17 01:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,.51,NNW,GUAYAMA,.42,NE,GUAYAMA,17.9861,-66.1343,17.9839,-66.1243,"A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.",Roads and a residence were reported flooded near the cementary. A person was unable to leave home due to flood waters.,CSV
201710,15,1745,201710,15,2345,121191,725532,PUERTO RICO,99,2017,October,Flood,C,123,SALINAS,SJU,15-OCT-17 17:45:00,AST-4,15-OCT-17 23:45:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,2.87,SE,SALINAS,2.97,SE,SALINAS,17.9718,-66.218,17.9711,-66.2068,"A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.","Sector San Felipe, at Barrio Mosquitos was reported flooded at Road PR-3.",CSV
201710,15,2055,201710,15,2345,121191,725533,PUERTO RICO,99,2017,October,Heavy Rain,C,43,COAMO,SJU,15-OCT-17 20:55:00,AST-4,15-OCT-17 23:45:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,4.27,N,COAMO,2.7,NNW,COAMO,18.1417,-66.3548,18.115,-66.3681,"A tropical wave moved across the region, increasing the showers and thunderstorms activities. Unstable conditions continued over local area resulting in flash flooding.","Mudslides along Road 555 KM 5.0/5.5, sector La Vega, limiting access to approximately 200 family residences.",CSV
201710,9,1530,201710,9,1800,121222,725753,PUERTO RICO,99,2017,October,Flash Flood,C,25,CAGUAS,SJU,09-OCT-17 15:30:00,AST-4,09-OCT-17 18:00:00,0,0,0,0,100.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,2.29,WSW,CAGUAS,1.91,WSW,CAGUAS,18.1871,-66.0621,18.1887,-66.0618,"An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",Rio Canas flooded several highways including Highway PR-1. Three to four vehicles with minors were involved.,CSV
201710,9,1630,201710,9,1630,121222,725754,PUERTO RICO,99,2017,October,Heavy Rain,C,45,COMERIO,SJU,09-OCT-17 16:30:00,AST-4,09-OCT-17 16:30:00,0,0,0,0,10.00K,0.00K,Newspaper,,,,,,,,,,,,0,N,COMERIO,4.21,NNE,COMERIO,18.22,-66.22,18.2793,-66.205,"An east-southeasterly wind flow, plenty of tropical moisture and saturated soils combined to result in numerous to widespread showers and thunderstorms across the islands. These weather conditions enhance flash flooding during this period.",Landslide as much as 15 feet high blocked highway PR-167 in sector El Salto.,CSV
201708,17,930,201708,17,1115,119960,719001,PUERTO RICO,99,2017,August,Flash Flood,C,109,PATILLAS,SJU,17-AUG-17 09:30:00,AST-4,17-AUG-17 11:15:00,0,0,0,0,0.00K,0.00K,NWS Employee,,,Heavy Rain,,,,,,,,,1.76,SSE,PATILLAS,1.58,S,PATILLAS,17.9968,-65.9891,17.9989,-65.996,"A strong tropical wave affected the region producing heavy rainfall and thunderstorms, mainly over the eastern half of PR.","PR Road 7757, entrance to Barrio Los Pollos was reported impassable.",CSV
201708,11,1500,201708,11,1500,119955,718933,PUERTO RICO,99,2017,August,Thunderstorm Wind,C,127,SAN JUAN,SJU,11-AUG-17 15:00:00,AST-4,11-AUG-17 15:00:00,0,0,0,0,1.00K,,Broadcast Media,40.00,EG,,,,,,,,,,10.19,ENE,BAYAMON,9.99,ENE,BAYAMON,18.4204,-66.0335,18.42,-66.0367,A tropical wave moving across the region combined with strong daytime heating produced strong thunderstorm activity across the northern half of PR during the afternoon hours.,Tree fallen at Belmonte street in San Juan municipality.,CSV
201708,3,1900,201708,4,2200,119930,718756,PUERTO RICO,99,2017,August,Rip Current,Z,8,NORTHWEST,SJU,03-AUG-17 19:00:00,AST-4,04-AUG-17 22:00:00,0,0,1,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A tropical wave moving across the region created hazardous marine conditions as well as a high rip current risk.,A 19 year old male swept away by rip currents and corpse found at Pozo Teodoro Isabela. Information confirmed by OMME Isabela.,CSV
201708,11,1415,201708,11,1515,119955,718924,PUERTO RICO,99,2017,August,Funnel Cloud,C,61,GUAYNABO,SJU,11-AUG-17 14:15:00,AST-4,11-AUG-17 15:15:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,8.92,NW,GUAYNABO,7.61,NW,GUAYNABO,18.4103,-66.1365,18.4135,-66.1056,A tropical wave moving across the region combined with strong daytime heating produced strong thunderstorm activity across the northern half of PR during the afternoon hours.,Funnel cloud reported via Social media in the area of Fort Buchanan.,CSV
201708,11,1500,201708,11,1515,119955,718925,PUERTO RICO,99,2017,August,Funnel Cloud,C,127,SAN JUAN,SJU,11-AUG-17 15:00:00,AST-4,11-AUG-17 15:15:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,3.34,NNW,SAN JUAN,3.34,N,SAN JUAN,18.4218,-66.0756,18.4276,-66.0591,A tropical wave moving across the region combined with strong daytime heating produced strong thunderstorm activity across the northern half of PR during the afternoon hours.,Funnel Cloud reported via social media in Hato Rey.,CSV
201708,11,1500,201708,11,1515,119955,718930,PUERTO RICO,99,2017,August,Funnel Cloud,C,127,SAN JUAN,SJU,11-AUG-17 15:00:00,AST-4,11-AUG-17 15:15:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,2.69,NNE,SAN JUAN,2.71,NNE,SAN JUAN,18.4159,-66.0343,18.414,-66.0294,A tropical wave moving across the region combined with strong daytime heating produced strong thunderstorm activity across the northern half of PR during the afternoon hours.,Funnel cloud reported near Manuel A Perez apartment complex.,CSV
201708,11,1500,201708,11,1500,119955,718934,PUERTO RICO,99,2017,August,Thunderstorm Wind,C,21,BAYAMON,SJU,11-AUG-17 15:00:00,AST-4,11-AUG-17 15:00:00,0,0,0,0,1.00K,0.00K,Emergency Manager,40.00,EG,,,,,,,,,,1.78,NNW,BAYAMON,2.02,N,BAYAMON,18.3748,-66.1774,18.3792,-66.1719,A tropical wave moving across the region combined with strong daytime heating produced strong thunderstorm activity across the northern half of PR during the afternoon hours.,Tree fallen at Carretera 167 in Barrio Aldea.,CSV
201709,6,1455,201709,7,0,120356,721848,PUERTO RICO,99,2017,September,Flash Flood,C,69,HUMACAO,SJU,06-SEP-17 14:55:00,AST-4,07-SEP-17 00:00:00,0,0,0,0,500.00K,0.00K,Unknown,,,Heavy Rain,,,,,,,,,4.79,NNW,HUMACAO,3.48,NNE,HUMACAO,18.1975,-65.817,18.1942,-65.7772,"Hurricane Irma was a category 5 storm with max winds of 185 mph, mainly confined in the northeast quadrant. The direction of the storm was towards the west northwest. Saint Thomas and Saint John experienced the southern eyewall with winds in excess of 115 mph with Culebra also experiencing Hurricane force gusts in excess of 100 mph. Mainland Puerto Rico, Vieques, and Saint Croix experienced mainly tropical storm force winds. The eye of Irma as it was tracking towards the west-northwest passed 30 miles north of San Juan.",Heavy rains associated with Hurricane Irma produced flooding.,CSV
